index,year,month,day,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
31202,2021,1,17,1,41.8,41.8,-263.4278
31203,2021,1,17,2,42.39,42.39,-99.1834
31204,2021,1,17,3,43.94,43.94,-49.8473
31205,2021,1,17,4,41.36971,41.36971,-251.8001
31206,2021,1,17,5,71.0,71.0,1.8821
31207,2021,1,17,6,50.0,50.0,-121.1667
31208,2021,1,17,7,71.5,71.5,131.5696
31209,2021,1,17,8,50.0,50.0,-39.0672
31210,2021,1,17,9,35.6,35.6,-56.1105
31211,2021,1,17,10,34.88,34.88,-2.4478
31212,2021,1,17,11,40.0,40.0,-88.5733
31213,2021,1,17,12,71.0,71.0,62.2881
31214,2021,1,17,13,41.67,41.67,-58.9092
31215,2021,1,17,14,45.58,45.58,-11.7147
31216,2021,1,17,15,71.0,71.0,18.2082
31217,2021,1,17,16,21.0,21.0,-93.8949
31218,2021,1,17,17,14.0,14.0,-538.3859
31219,2021,1,17,18,24.38,24.38,-105.5274
31220,2021,1,17,19,15.05,15.05,-91.9905
31221,2021,1,17,20,31.0,31.0,-115.0576
31222,2021,1,17,21,14.0,14.0,-380.8286
31223,2021,1,17,22,16.0,16.0,-58.2329
31224,2021,1,17,23,15.51364,15.51364,-93.4598
31225,2021,1,17,24,31.0,31.0,-20.6104
31226,2021,1,17,25,77.0,77.0,342.6707
31227,2021,1,17,26,99.0,99.0,627.1414
31228,2021,1,17,27,94.98571,94.98571,740.1228
31229,2021,1,17,28,77.0,77.0,448.5265
31230,2021,1,17,29,77.4,77.4,316.3606
31231,2021,1,17,30,77.4,77.4,121.6726
31232,2021,1,17,31,80.99,80.99,328.2366
31233,2021,1,17,32,82.95,82.95,423.1953
31234,2021,1,17,33,82.95,82.95,364.6746
31235,2021,1,17,34,82.95,82.95,518.5488
31236,2021,1,17,35,82.95,82.95,522.6301
31237,2021,1,17,36,80.99,80.99,264.393
31238,2021,1,17,37,80.99,80.99,54.376
31239,2021,1,17,38,21.12,21.12,-128.6754
31240,2021,1,17,39,20.5,20.5,-218.3418
31241,2021,1,17,40,21.15,21.15,-340.738
31242,2021,1,17,41,21.15,21.15,-145.573
31243,2021,1,17,42,76.0,76.0,8.789
31244,2021,1,17,43,21.15,21.15,-61.7929
31245,2021,1,17,44,10.1,10.1,-298.3245
31246,2021,1,17,45,13.5,13.5,-291.9234
31247,2021,1,17,46,13.0,13.0,-235.7326
31248,2021,1,17,47,49.5,49.5,-65.8307
31249,2021,1,17,48,24.78,24.78,-332.6232
31250,2021,1,18,1,25.38,25.38,-263.9285
31251,2021,1,18,2,45.0,45.0,-48.5145
31252,2021,1,18,3,13.5,13.5,-455.3077
31253,2021,1,18,4,11.5,11.5,-736.9218
31254,2021,1,18,5,16.0,16.0,-339.4524
31255,2021,1,18,6,13.0,13.0,-330.1174
31256,2021,1,18,7,11.0,11.0,-322.6707
31257,2021,1,18,8,23.01,23.01,-366.1607
31258,2021,1,18,9,19.0,19.0,-289.1472
31259,2021,1,18,10,19.89,19.89,-22.1166
31260,2021,1,18,11,70.95,70.95,107.0953
31261,2021,1,18,12,70.95,70.95,69.8883
31262,2021,1,18,13,74.0,74.0,552.0419
31263,2021,1,18,14,17.0,17.0,-23.3984
31264,2021,1,18,15,47.85,47.85,-7.5125
31265,2021,1,18,16,74.44,74.44,211.559
31266,2021,1,18,17,74.44,74.44,311.8669
31267,2021,1,18,18,77.8,77.8,578.6452
31268,2021,1,18,19,77.95,77.95,558.1809
31269,2021,1,18,20,77.95,77.95,514.9207
31270,2021,1,18,21,77.95,77.95,478.3701
31271,2021,1,18,22,77.95,77.95,485.4161
31272,2021,1,18,23,77.8,77.8,164.8583
31273,2021,1,18,24,74.0,74.0,84.8464
31274,2021,1,18,25,74.0,74.0,95.2501
31275,2021,1,18,26,77.8,77.8,177.4534
31276,2021,1,18,27,37.0,37.0,-18.5749
31277,2021,1,18,28,25.3,25.3,-256.3885
31278,2021,1,18,29,10.0,10.0,-234.661
31279,2021,1,18,30,73.9,73.9,181.3994
31280,2021,1,18,31,75.47011,75.47011,498.9828
31281,2021,1,18,32,75.47011,75.47011,476.4955
31282,2021,1,18,33,99.55,99.55,62.9042
31283,2021,1,18,34,115.0,115.0,162.3261
31284,2021,1,18,35,99.55,99.55,39.1208
31285,2021,1,18,36,98.0,98.0,70.23
31286,2021,1,18,37,99.55,99.55,173.608
31287,2021,1,18,38,98.0,98.0,0.722
31288,2021,1,18,39,99.50825,99.50825,12.3926
31289,2021,1,18,40,27.56,27.56,-173.4584
31290,2021,1,18,41,27.56,27.56,-104.5952
31291,2021,1,18,42,85.0,85.0,179.1504
31292,2021,1,18,43,45.0,45.0,-24.4928
31293,2021,1,18,44,27.56,27.56,-251.818
31294,2021,1,18,45,27.56,27.56,-130.5836
31295,2021,1,18,46,73.5,73.5,24.0135
31296,2021,1,18,47,33.0,33.0,-84.5022
31297,2021,1,18,48,33.0,33.0,-69.3869
31298,2021,1,19,1,71.95,71.95,118.692
31299,2021,1,19,2,72.0,72.0,255.0416
31300,2021,1,19,3,72.9,72.9,273.5194
31301,2021,1,19,4,72.75,72.75,215.1334
31302,2021,1,19,5,70.0,70.0,168.9487
31303,2021,1,19,6,70.0,70.0,90.6156
31304,2021,1,19,7,39.89,39.89,-0.4291
31305,2021,1,19,8,38.89,38.89,-77.5755
31306,2021,1,19,9,40.28,40.28,-62.4374
31307,2021,1,19,10,71.9,71.9,14.7387
31308,2021,1,19,11,71.9,71.9,252.354
31309,2021,1,19,12,27.56,27.56,-112.3889
31310,2021,1,19,13,71.9,71.9,516.1901
31311,2021,1,19,14,27.56,27.56,-168.6351
31312,2021,1,19,15,75.8,75.8,158.6999
31313,2021,1,19,16,76.0,76.0,304.14
31314,2021,1,19,17,76.0,76.0,282.1155
31315,2021,1,19,18,76.0,76.0,425.7117
31316,2021,1,19,19,76.0,76.0,254.1525
31317,2021,1,19,20,75.0,75.0,152.9977
31318,2021,1,19,21,75.0,75.0,217.3312
31319,2021,1,19,22,76.0,76.0,358.2034
31320,2021,1,19,23,76.0,76.0,448.4084
31321,2021,1,19,24,75.0,75.0,63.6754
31322,2021,1,19,25,30.0,30.0,-104.5949
31323,2021,1,19,26,72.0,72.0,67.3464
31324,2021,1,19,27,76.0,76.0,368.4918
31325,2021,1,19,28,76.0,76.0,702.0815
31326,2021,1,19,29,76.67,76.67,828.9811
31327,2021,1,19,30,76.0,76.0,551.8234
31328,2021,1,19,31,76.0,76.0,296.2782
31329,2021,1,19,32,90.0,90.0,406.9412
31330,2021,1,19,33,76.0,76.0,81.8428
31331,2021,1,19,34,76.0,76.0,150.4864
31332,2021,1,19,35,88.0,88.0,189.9183
31333,2021,1,19,36,31.5,31.5,-40.3929
31334,2021,1,19,37,31.51,31.51,-27.5711
31335,2021,1,19,38,31.51,31.51,-122.5032
31336,2021,1,19,39,31.51,31.51,-4.3624
31337,2021,1,19,40,31.5,31.5,-179.9538
31338,2021,1,19,41,31.35,31.35,-347.1298
31339,2021,1,19,42,31.5,31.5,-283.329
31340,2021,1,19,43,31.51,31.51,-96.5166
31341,2021,1,19,44,31.3,31.3,-544.8659
31342,2021,1,19,45,31.0,31.0,-676.6973
31343,2021,1,19,46,31.5,31.5,-39.5919
31344,2021,1,19,47,71.0,71.0,158.1939
31345,2021,1,19,48,71.0,71.0,162.9628
31346,2021,1,20,1,71.0,71.0,61.7984
31347,2021,1,20,2,72.0,72.0,289.5471
31348,2021,1,20,3,72.0,72.0,401.7261
31349,2021,1,20,4,72.0,72.0,330.9658
31350,2021,1,20,5,72.0,72.0,451.0162
31351,2021,1,20,6,71.0,71.0,304.5597
31352,2021,1,20,7,71.0,71.0,201.5327
31353,2021,1,20,8,71.0,71.0,188.1417
31354,2021,1,20,9,71.0,71.0,179.8472
31355,2021,1,20,10,72.0,72.0,300.0752
31356,2021,1,20,11,71.0,71.0,268.4788
31357,2021,1,20,12,72.0,72.0,458.3711
31358,2021,1,20,13,75.0,75.0,851.9142
31359,2021,1,20,14,72.0,72.0,272.5742
31360,2021,1,20,15,73.95,73.95,476.4689
31361,2021,1,20,16,68.68,68.68,311.8166
31362,2021,1,20,17,80.0,80.0,548.656
31363,2021,1,20,18,80.0,80.0,603.3957
31364,2021,1,20,19,94.0,94.0,278.0229
31365,2021,1,20,20,99.0,99.0,684.3186
31366,2021,1,20,21,102.0,102.0,675.2732
31367,2021,1,20,22,104.0,104.0,675.0501
31368,2021,1,20,23,109.97916,109.97916,616.5623
31369,2021,1,20,24,109.96,109.96,579.7997
31370,2021,1,20,25,109.96,109.96,859.4902
31371,2021,1,20,26,140.0,140.0,954.7049
31372,2021,1,20,27,140.0,140.0,521.6296
31373,2021,1,20,28,109.0,109.0,223.9415
31374,2021,1,20,29,141.0,141.0,380.5609
31375,2021,1,20,30,160.0,160.0,345.4245
31376,2021,1,20,31,130.0,130.0,76.2566
31377,2021,1,20,32,109.5,109.5,91.2835
31378,2021,1,20,33,148.75,148.75,30.3044
31379,2021,1,20,34,178.75,178.75,149.3135
31380,2021,1,20,35,178.75,178.75,224.6856
31381,2021,1,20,36,178.75,178.75,189.2806
31382,2021,1,20,37,40.0,40.0,-23.4798
31383,2021,1,20,38,108.75,108.75,235.9166
31384,2021,1,20,39,103.75,103.75,185.8138
31385,2021,1,20,40,78.0,78.0,322.5449
31386,2021,1,20,41,77.0,77.0,694.8172
31387,2021,1,20,42,76.0,76.0,421.2083
31388,2021,1,20,43,76.0,76.0,363.0102
31389,2021,1,20,44,76.0,76.0,485.4254
31390,2021,1,20,45,76.0,76.0,258.5661
31391,2021,1,20,46,74.0,74.0,391.2613
31392,2021,1,20,47,74.0,74.0,756.7692
31393,2021,1,20,48,74.0,74.0,879.3655
31394,2021,1,21,1,72.5,72.5,692.2782
31395,2021,1,21,2,72.5,72.5,829.5353
31396,2021,1,21,3,72.5,72.5,561.6973
31397,2021,1,21,4,72.0,72.0,250.0941
31398,2021,1,21,5,72.0,72.0,222.9914
31399,2021,1,21,6,72.0,72.0,137.6433
31400,2021,1,21,7,71.5,71.5,73.2118
31401,2021,1,21,8,11.5,11.5,-153.7251
31402,2021,1,21,9,12.19,12.19,-243.425
31403,2021,1,21,10,12.08,12.08,-304.3334
31404,2021,1,21,11,32.59,32.59,-4.0282
31405,2021,1,21,12,72.0,72.0,169.7796
31406,2021,1,21,13,72.5,72.5,752.98
31407,2021,1,21,14,72.5,72.5,515.0868
31408,2021,1,21,15,72.5,72.5,301.3011
31409,2021,1,21,16,74.0,74.0,300.5152
31410,2021,1,21,17,76.0,76.0,450.1007
31411,2021,1,21,18,76.0,76.0,324.4526
31412,2021,1,21,19,76.0,76.0,517.7605
31413,2021,1,21,20,76.0,76.0,212.5646
31414,2021,1,21,21,31.4,31.4,-403.1141
31415,2021,1,21,22,31.4,31.4,-570.8302
31416,2021,1,21,23,33.4,33.4,-413.6694
31417,2021,1,21,24,33.5,33.5,-147.7825
31418,2021,1,21,25,75.0,75.0,184.9335
31419,2021,1,21,26,76.0,76.0,376.0084
31420,2021,1,21,27,76.0,76.0,451.9355
31421,2021,1,21,28,76.0,76.0,391.5434
31422,2021,1,21,29,75.0,75.0,214.0191
31423,2021,1,21,30,74.0,74.0,18.2408
31424,2021,1,21,31,34.0,34.0,-20.6747
31425,2021,1,21,32,84.95,84.95,207.0846
31426,2021,1,21,33,84.95,84.95,88.4009
31427,2021,1,21,34,84.95,84.95,287.8885
31428,2021,1,21,35,91.5,91.5,1000.713
31429,2021,1,21,36,99.0,99.0,1153.0832
31430,2021,1,21,37,99.00024,99.00024,1130.1217
31431,2021,1,21,38,89.0,89.0,780.9573
31432,2021,1,21,39,89.0,89.0,599.6347
31433,2021,1,21,40,87.0,87.0,276.2897
31434,2021,1,21,41,80.0,80.0,135.1873
31435,2021,1,21,42,84.95,84.95,570.5679
31436,2021,1,21,43,79.5,79.5,714.893
31437,2021,1,21,44,76.0,76.0,288.9366
31438,2021,1,21,45,50.0,50.0,67.5337
31439,2021,1,21,46,74.0,74.0,201.6283
31440,2021,1,21,47,73.0,73.0,168.383
31441,2021,1,21,48,30.11651,30.11651,-143.0493
31442,2021,1,22,1,23.72,23.72,-185.2587
31443,2021,1,22,2,24.0,24.0,-162.742
31444,2021,1,22,3,21.76,21.76,-14.0898
31445,2021,1,22,4,21.33,21.33,-129.4043
31446,2021,1,22,5,19.7,19.7,-109.8251
31447,2021,1,22,6,19.36,19.36,-195.9417
31448,2021,1,22,7,18.48,18.48,-176.003
31449,2021,1,22,8,18.15,18.15,-317.0
31450,2021,1,22,9,28.74,28.74,-308.6667
31451,2021,1,22,10,29.23,29.23,-228.3894
31452,2021,1,22,11,72.0,72.0,95.6486
31453,2021,1,22,12,73.0,73.0,240.9212
31454,2021,1,22,13,74.0,74.0,470.6663
31455,2021,1,22,14,74.0,74.0,432.6382
31456,2021,1,22,15,73.0,73.0,157.1668
31457,2021,1,22,16,31.4,31.4,-215.6083
31458,2021,1,22,17,75.0,75.0,446.9032
31459,2021,1,22,18,94.89,94.89,698.8147
31460,2021,1,22,19,94.89,94.89,613.5109
31461,2021,1,22,20,90.0,90.0,528.1355
31462,2021,1,22,21,82.0,82.0,233.3416
31463,2021,1,22,22,80.0,80.0,173.5186
31464,2021,1,22,23,34.85,34.85,-151.6499
31465,2021,1,22,24,35.1,35.1,-89.768
31466,2021,1,22,25,35.1,35.1,-135.0922
31467,2021,1,22,26,34.65,34.65,-362.1515
31468,2021,1,22,27,35.0,35.0,-331.5713
31469,2021,1,22,28,35.3,35.3,-86.8966
31470,2021,1,22,29,75.0,75.0,53.0184
31471,2021,1,22,30,90.0,90.0,294.5443
31472,2021,1,22,31,82.0,82.0,176.9093
31473,2021,1,22,32,220.0,220.0,206.155
31474,2021,1,22,33,45.1,45.1,-34.273
31475,2021,1,22,34,220.54,220.54,65.5149
31476,2021,1,22,35,240.54,240.54,171.2738
31477,2021,1,22,36,245.54,245.54,300.6249
31478,2021,1,22,37,220.54,220.54,91.347
31479,2021,1,22,38,50.0,50.0,-80.158
31480,2021,1,22,39,245.54,245.54,242.6652
31481,2021,1,22,40,225.0,225.0,134.2065
31482,2021,1,22,41,125.0,125.0,183.8928
31483,2021,1,22,42,98.0,98.0,384.6006
31484,2021,1,22,43,94.85,94.85,484.3712
31485,2021,1,22,44,78.0,78.0,638.8162
31486,2021,1,22,45,78.0,78.0,513.7547
31487,2021,1,22,46,76.5,76.5,155.6634
31488,2021,1,22,47,38.13,38.13,-90.1046
31489,2021,1,22,48,38.13,38.13,-59.3305
31490,2021,1,23,1,73.5,73.5,15.6514
31491,2021,1,23,2,74.0,74.0,138.848
31492,2021,1,23,3,74.25,74.25,351.8466
31493,2021,1,23,4,74.0,74.0,61.8693
31494,2021,1,23,5,74.0,74.0,32.4498
31495,2021,1,23,6,74.0,74.0,271.8462
31496,2021,1,23,7,75.0,75.0,442.5249
31497,2021,1,23,8,74.0,74.0,319.791
31498,2021,1,23,9,73.5,73.5,85.9616
31499,2021,1,23,10,38.2,38.2,-162.4209
31500,2021,1,23,11,38.15,38.15,-56.0875
31501,2021,1,23,12,74.0,74.0,110.2552
31502,2021,1,23,13,83.0,83.0,407.7582
31503,2021,1,23,14,82.0,82.0,303.7625
31504,2021,1,23,15,74.0,74.0,31.3427
31505,2021,1,23,16,38.2,38.2,-5.6686
31506,2021,1,23,17,38.15,38.15,-66.5032
31507,2021,1,23,18,82.0,82.0,70.3649
31508,2021,1,23,19,5.8,5.8,-39.8668
31509,2021,1,23,20,0.0,0.0,-351.406
31510,2021,1,23,21,38.25,38.25,-109.6963
31511,2021,1,23,22,79.45,79.45,118.9394
31512,2021,1,23,23,79.0,79.0,115.2584
31513,2021,1,23,24,79.0,79.0,102.0727
31514,2021,1,23,25,85.0,85.0,334.35
31515,2021,1,23,26,79.45,79.45,131.8584
31516,2021,1,23,27,79.0,79.0,51.8679
31517,2021,1,23,28,38.75,38.75,-223.1815
31518,2021,1,23,29,38.6,38.6,-357.2481
31519,2021,1,23,30,38.8,38.8,-280.3357
31520,2021,1,23,31,39.01,39.01,-118.2478
31521,2021,1,23,32,39.01,39.01,-71.8801
31522,2021,1,23,33,118.51,118.51,64.9648
31523,2021,1,23,34,45.1,45.1,-16.2121
31524,2021,1,23,35,203.51,203.51,671.1706
31525,2021,1,23,36,233.51,233.51,971.7164
31526,2021,1,23,37,233.51,233.51,977.4843
31527,2021,1,23,38,223.51,223.51,540.1778
31528,2021,1,23,39,223.51,223.51,491.1217
31529,2021,1,23,40,110.0,110.0,194.0705
31530,2021,1,23,41,55.0,55.0,41.7731
31531,2021,1,23,42,78.0,78.0,14.3407
31532,2021,1,23,43,80.0,80.0,271.3051
31533,2021,1,23,44,94.5,94.5,432.4702
31534,2021,1,23,45,78.0,78.0,449.8285
31535,2021,1,23,46,74.0,74.0,46.0061
31536,2021,1,23,47,39.51,39.51,-77.3146
31537,2021,1,23,48,39.0,39.0,-71.3332
31538,2021,1,24,1,77.5,77.5,112.369
31539,2021,1,24,2,73.4,73.4,186.1555
31540,2021,1,24,3,39.0,39.0,-141.3688
31541,2021,1,24,4,34.0,34.0,-300.6081
31542,2021,1,24,5,34.0,34.0,-267.8232
31543,2021,1,24,6,39.0,39.0,-76.4833
31544,2021,1,24,7,72.9,72.9,74.0439
31545,2021,1,24,8,72.75,72.75,80.4859
31546,2021,1,24,9,34.0,34.0,-72.9993
31547,2021,1,24,10,34.0,34.0,-48.6853
31548,2021,1,24,11,72.0,72.0,103.6747
31549,2021,1,24,12,75.0,75.0,9.8314
31550,2021,1,24,13,39.0,39.0,-136.4954
31551,2021,1,24,14,0.0,0.0,-242.6701
31552,2021,1,24,15,0.0,0.0,-506.4934
31553,2021,1,24,16,0.0,0.0,-345.9549
31554,2021,1,24,17,75.0,75.0,115.6848
31555,2021,1,24,18,80.0,80.0,161.769
31556,2021,1,24,19,80.0,80.0,118.8346
31557,2021,1,24,20,84.95,84.95,311.8583
31558,2021,1,24,21,84.95,84.95,248.725
31559,2021,1,24,22,97.0,97.0,306.7978
31560,2021,1,24,23,92.0,92.0,173.5924
31561,2021,1,24,24,97.0,97.0,237.95
31562,2021,1,24,25,97.0,97.0,321.9584
31563,2021,1,24,26,94.0,94.0,157.4749
31564,2021,1,24,27,40.81,40.81,-67.2484
31565,2021,1,24,28,40.81,40.81,-73.8166
31566,2021,1,24,29,97.0,97.0,160.929
31567,2021,1,24,30,97.0,97.0,53.7257
31568,2021,1,24,31,40.81,40.81,-104.7667
31569,2021,1,24,32,41.0,41.0,-57.0178
31570,2021,1,24,33,41.0,41.0,-467.7474
31571,2021,1,24,34,45.0,45.0,-83.8486
31572,2021,1,24,35,174.61,174.61,135.781
31573,2021,1,24,36,55.0,55.0,-8.537
31574,2021,1,24,37,41.05,41.05,-272.2935
31575,2021,1,24,38,41.0,41.0,-688.9781
31576,2021,1,24,39,41.0,41.0,-449.8963
31577,2021,1,24,40,5.8,5.8,-709.979
31578,2021,1,24,41,5.8,5.8,-521.5091
31579,2021,1,24,42,5.8,5.8,-664.0021
31580,2021,1,24,43,72.0,72.0,44.2375
31581,2021,1,24,44,41.3,41.3,-34.7962
31582,2021,1,24,45,40.1,40.1,-181.4294
31583,2021,1,24,46,40.1,40.1,-161.5105
31584,2021,1,24,47,72.0,72.0,276.4257
31585,2021,1,24,48,71.5,71.5,142.1349
31586,2021,1,25,1,72.0,72.0,315.3174
31587,2021,1,25,2,72.0,72.0,359.2104
31588,2021,1,25,3,71.0,71.0,385.0687
31589,2021,1,25,4,50.0,50.0,-14.7775
31590,2021,1,25,5,71.5,71.5,161.7057
31591,2021,1,25,6,70.0,70.0,79.4693
31592,2021,1,25,7,38.35,38.35,-269.1358
31593,2021,1,25,8,38.0,38.0,-378.9014
31594,2021,1,25,9,40.1,40.1,-36.2157
31595,2021,1,25,10,40.0,40.0,-20.6584
31596,2021,1,25,11,72.0,72.0,98.6135
31597,2021,1,25,12,40.0,40.0,-62.6119
31598,2021,1,25,13,75.0,75.0,214.047
31599,2021,1,25,14,75.0,75.0,222.4455
31600,2021,1,25,15,75.0,75.0,410.8046
31601,2021,1,25,16,75.0,75.0,465.2558
31602,2021,1,25,17,75.0,75.0,103.3382
31603,2021,1,25,18,93.03,93.03,388.602
31604,2021,1,25,19,97.0,97.0,410.8297
31605,2021,1,25,20,96.75,96.75,324.065
31606,2021,1,25,21,100.11,100.11,406.704
31607,2021,1,25,22,80.0,80.0,139.309
31608,2021,1,25,23,42.15,42.15,-192.259
31609,2021,1,25,24,39.0,39.0,-344.4651
31610,2021,1,25,25,10.1,10.1,-273.2908
31611,2021,1,25,26,34.0,34.0,-274.0231
31612,2021,1,25,27,10.1,10.1,-120.8576
31613,2021,1,25,28,10.1,10.1,-208.522
31614,2021,1,25,29,10.1,10.1,-44.308
31615,2021,1,25,30,74.0,74.0,75.5509
31616,2021,1,25,31,80.0,80.0,203.9971
31617,2021,1,25,32,78.0,78.0,245.7767
31618,2021,1,25,33,10.1,10.1,-285.5708
31619,2021,1,25,34,80.0,80.0,156.7905
31620,2021,1,25,35,44.0,44.0,-48.3903
31621,2021,1,25,36,105.0,105.0,469.1248
31622,2021,1,25,37,100.0,100.0,556.4404
31623,2021,1,25,38,90.0,90.0,241.7588
31624,2021,1,25,39,88.0,88.0,276.822
31625,2021,1,25,40,74.9,74.9,52.7767
31626,2021,1,25,41,43.2,43.2,-80.7471
31627,2021,1,25,42,44.0,44.0,-12.9098
31628,2021,1,25,43,74.0,74.0,256.0635
31629,2021,1,25,44,74.0,74.0,324.9307
31630,2021,1,25,45,82.5,82.5,432.4505
31631,2021,1,25,46,68.0,68.0,40.1847
31632,2021,1,25,47,10.1,10.1,-274.3232
31633,2021,1,25,48,38.42236,38.42236,-58.723
31634,2021,1,26,1,69.9,69.9,2.4806
31635,2021,1,26,2,70.0,70.0,174.8278
31636,2021,1,26,3,31.85,31.85,-48.9379
31637,2021,1,26,4,30.0,30.0,-206.2538
31638,2021,1,26,5,43.07,43.07,-71.5043
31639,2021,1,26,6,69.0,69.0,247.4927
31640,2021,1,26,7,69.0,69.0,244.5408
31641,2021,1,26,8,69.0,69.0,215.8605
31642,2021,1,26,9,69.0,69.0,326.0888
31643,2021,1,26,10,71.5,71.5,367.989
31644,2021,1,26,11,40.25,40.25,-6.0815
31645,2021,1,26,12,69.0,69.0,171.2627
31646,2021,1,26,13,98.99996,98.99996,812.1981
31647,2021,1,26,14,99.00005,99.00005,799.1862
31648,2021,1,26,15,98.79,98.79,427.2243
31649,2021,1,26,16,105.0,105.0,587.7884
31650,2021,1,26,17,92.0,92.0,146.5098
31651,2021,1,26,18,99.0,99.0,128.5891
31652,2021,1,26,19,100.0,100.0,156.8508
31653,2021,1,26,20,109.0,109.0,156.9692
31654,2021,1,26,21,109.0,109.0,179.768
31655,2021,1,26,22,109.0,109.0,199.8072
31656,2021,1,26,23,110.0,110.0,469.6375
31657,2021,1,26,24,109.0,109.0,311.6878
31658,2021,1,26,25,109.0,109.0,263.9761
31659,2021,1,26,26,109.0,109.0,55.367
31660,2021,1,26,27,100.0,100.0,16.5601
31661,2021,1,26,28,45.0,45.0,-76.0974
31662,2021,1,26,29,99.95,99.95,47.8406
31663,2021,1,26,30,99.95,99.95,131.2929
31664,2021,1,26,31,107.0,107.0,310.3023
31665,2021,1,26,32,107.0,107.0,331.7693
31666,2021,1,26,33,98.35,98.35,163.3591
31667,2021,1,26,34,98.79,98.79,162.6247
31668,2021,1,26,35,109.0,109.0,230.2327
31669,2021,1,26,36,110.0,110.0,342.3991
31670,2021,1,26,37,96.5,96.5,229.9542
31671,2021,1,26,38,86.0,86.0,67.2018
31672,2021,1,26,39,45.0,45.0,-320.5639
31673,2021,1,26,40,10.1,10.1,-281.5212
31674,2021,1,26,41,75.75,75.75,45.4617
31675,2021,1,26,42,75.75,75.75,221.5041
31676,2021,1,26,43,75.75,75.75,286.7333
31677,2021,1,26,44,72.0,72.0,153.6554
31678,2021,1,26,45,45.0,45.0,-346.1691
31679,2021,1,26,46,42.5,42.5,-282.8992
31680,2021,1,26,47,72.0,72.0,71.3508
31681,2021,1,26,48,72.0,72.0,248.5433
31682,2021,1,27,1,72.0,72.0,143.374
31683,2021,1,27,2,72.0,72.0,208.8849
31684,2021,1,27,3,71.9,71.9,179.0333
31685,2021,1,27,4,68.75,68.75,76.917
31686,2021,1,27,5,71.9,71.9,390.0164
31687,2021,1,27,6,71.9,71.9,549.1048
31688,2021,1,27,7,71.9,71.9,461.3166
31689,2021,1,27,8,71.85,71.85,374.235
31690,2021,1,27,9,71.9,71.9,430.0135
31691,2021,1,27,10,71.85,71.85,401.0311
31692,2021,1,27,11,69.5,69.5,281.0469
31693,2021,1,27,12,69.5,69.5,170.1266
31694,2021,1,27,13,69.5,69.5,60.4688
31695,2021,1,27,14,69.5,69.5,78.1262
31696,2021,1,27,15,42.5,42.5,-281.1136
31697,2021,1,27,16,64.0,64.0,10.3064
31698,2021,1,27,17,66.82,66.82,34.8236
31699,2021,1,27,18,105.0,105.0,457.7718
31700,2021,1,27,19,105.0,105.0,332.4542
31701,2021,1,27,20,104.3,104.3,304.9787
31702,2021,1,27,21,99.0,99.0,118.3766
31703,2021,1,27,22,45.6,45.6,-64.1083
31704,2021,1,27,23,45.0,45.0,-142.0877
31705,2021,1,27,24,92.92,92.92,14.5251
31706,2021,1,27,25,45.6,45.6,-60.1875
31707,2021,1,27,26,46.3,46.3,-57.5264
31708,2021,1,27,27,96.0,96.0,30.7863
31709,2021,1,27,28,46.0,46.0,-169.9599
31710,2021,1,27,29,46.2,46.2,-64.3153
31711,2021,1,27,30,46.9,46.9,-72.5926
31712,2021,1,27,31,46.9,46.9,-62.1571
31713,2021,1,27,32,46.5,46.5,-319.3541
31714,2021,1,27,33,46.3,46.3,-447.625
31715,2021,1,27,34,46.5,46.5,-229.7857
31716,2021,1,27,35,110.0,110.0,143.4393
31717,2021,1,27,36,205.0,205.0,346.6783
31718,2021,1,27,37,205.0,205.0,293.7648
31719,2021,1,27,38,47.0,47.0,-54.1294
31720,2021,1,27,39,90.0,90.0,102.343
31721,2021,1,27,40,90.0,90.0,27.2282
31722,2021,1,27,41,94.0,94.0,18.156
31723,2021,1,27,42,46.5,46.5,-151.3031
31724,2021,1,27,43,46.5,46.5,-107.1189
31725,2021,1,27,44,75.0,75.0,9.1353
31726,2021,1,27,45,75.0,75.0,266.0849
31727,2021,1,27,46,70.5,70.5,51.553
31728,2021,1,27,47,45.7,45.7,-205.1515
31729,2021,1,27,48,70.5,70.5,48.1298
31730,2021,1,28,1,38.65,38.65,-53.3476
31731,2021,1,28,2,39.0,39.0,-66.5234
31732,2021,1,28,3,38.06,38.06,-54.2933
31733,2021,1,28,4,38.06,38.06,-162.7165
31734,2021,1,28,5,69.9,69.9,18.1885
31735,2021,1,28,6,69.9,69.9,123.509
31736,2021,1,28,7,69.9,69.9,226.0808
31737,2021,1,28,8,37.89,37.89,-87.9533
31738,2021,1,28,9,40.1,40.1,-116.9401
31739,2021,1,28,10,40.1,40.1,-58.9875
31740,2021,1,28,11,69.5,69.5,57.6889
31741,2021,1,28,12,38.1,38.1,-181.9354
31742,2021,1,28,13,38.1,38.1,-130.0821
31743,2021,1,28,14,70.0,70.0,108.5228
31744,2021,1,28,15,40.2,40.2,-52.3605
31745,2021,1,28,16,41.25,41.25,-14.3032
31746,2021,1,28,17,41.25,41.25,-34.197
31747,2021,1,28,18,92.0,92.0,137.0569
31748,2021,1,28,19,42.0,42.0,-47.0655
31749,2021,1,28,20,52.0,52.0,1.71
31750,2021,1,28,21,74.45,74.45,58.1059
31751,2021,1,28,22,74.45,74.45,221.1418
31752,2021,1,28,23,94.85,94.85,364.3086
